order_id,order_date,category,region,payment_mode,unit_price,quantity,discount_pct,net_amount
1925,2023-10-28,Furniture,North,Credit Card,230.23,3,0,690.69
3253,2023-10-28,Electronics,East,Credit Card,257.45,2,20,411.92
2875,2023-10-28,Electronics,East,Debit Card,244.41,2,10,439.94
2862,2023-10-28,Beauty,West,Credit Card,26.85,4,0,107.4
3518,2023-10-28,Electronics,South,UPI,208.86,5,0,1044.3
3889,2023-10-29,Furniture,East,UPI,248.58,2,5,472.3
3452,2023-10-29,Groceries,North,UPI,12.21,5,10,54.95
3622,2023-10-29,Clothing,South,Credit Card,36.62,3,5,104.37
1630,2023-10-29,Groceries,West,Credit Card,15.42,1,0,15.42
3848,2023-10-29,Groceries,North,Cash,11.31,3,20,27.14
1997,2023-10-29,Toys,South,Credit Card,31.61,5,0,158.05
3209,2023-10-29,Electronics,North,Debit Card,225.88,5,0,1129.4
1330,2023-10-29,Clothing,North,UPI,32.47,1,5,30.85
1939,2023-10-29,Groceries,North,Debit Card,15.74,2,10,28.33
3475,2023-10-30,Electronics,North,UPI,287.39,1,15,244.28
2416,2023-10-30,Clothing,North,Credit Card,50.27,4,10,180.97
2158,2023-10-30,Electronics,South,Credit Card,311.25,4,0,1245.0
1103,2023-10-30,Clothing,South,Credit Card,46.24,2,10,83.23
2298,2023-10-30,Clothing,South,UPI,33.97,5,0,169.85
1326,2023-10-30,Beauty,West,Credit Card,24.12,4,5,91.66
1416,2023-10-31,Electronics,West,UPI,263.31,2,5,500.29
3204,2023-10-31,Beauty,South,Debit Card,24.78,1,10,22.3
1708,2023-11-01,Furniture,South,Debit Card,378.25,5,0,2647.75
3809,2023-11-01,Toys,North,Cash,27.81,1,10,35.04
2860,2023-11-01,Groceries,West,Credit Card,17.54,1,0,24.56
1339,2023-11-01,Groceries,North,Cash,19.21,5,0,134.47
3394,2023-11-02,Clothing,North,Credit Card,28.97,1,10,36.5
2210,2023-11-02,Beauty,East,Credit Card,30.94,4,20,138.61
3881,2023-11-02,Clothing,West,Credit Card,41.4,5,15,246.33
2310,2023-11-03,Beauty,South,Credit Card,21.25,2,10,53.55
2919,2023-11-03,Clothing,South,Debit Card,44.73,1,15,53.23
1895,2023-11-03,Electronics,North,Debit Card,323.54,4,0,1811.82
2359,2023-11-03,Electronics,South,Cash,178.33,3,20,599.19
1349,2023-11-03,Electronics,West,Debit Card,218.07,4,10,1099.07
2623,2023-11-03,Clothing,West,UPI,47.03,5,5,312.75
3947,2023-11-04,Electronics,East,Debit Card,202.4,5,0,1416.8
3162,2023-11-04,Groceries,East,Credit Card,10.75,5,0,75.25
3182,2023-11-04,Clothing,South,Credit Card,39.62,5,0,277.34
3127,2023-11-04,Furniture,North,Credit Card,268.57,5,10,1691.99
2398,2023-11-04,Furniture,North,UPI,314.53,2,0,880.68
3111,2023-11-04,Groceries,East,UPI,16.52,3,5,65.91
3053,2023-11-05,Electronics,South,UPI,227.68,5,5,1514.07
1852,2023-11-05,Electronics,West,Cash,305.28,2,15,726.57
3160,2023-11-05,Furniture,North,UPI,225.37,4,0,1262.07
3895,2023-11-05,Electronics,North,Cash,211.33,4,0,1183.45
1741,2023-11-05,Furniture,South,UPI,250.44,1,10,315.55
3845,2023-11-06,Beauty,South,Credit Card,21.81,1,15,25.95
2718,2023-11-06,Electronics,East,Credit Card,222.49,4,0,1245.94
2748,2023-11-06,Groceries,North,Credit Card,14.99,4,10,75.55
2434,2023-11-07,Beauty,North,UPI,30.68,3,15,109.53
1903,2023-11-07,Electronics,West,Credit Card,287.09,4,20,1286.16
1395,2023-11-07,Groceries,South,Cash,17.77,1,10,22.39
2573,2023-11-08,Groceries,East,Debit Card,19.36,1,10,24.39
1775,2023-11-08,Groceries,East,UPI,12.02,3,20,40.39
2086,2023-11-09,Electronics,East,UPI,245.75,5,0,1720.25
1136,2023-11-09,Electronics,North,Credit Card,237.18,2,20,531.28
1332,2023-11-09,Electronics,North,Credit Card,266.53,4,0,1492.57
3363,2023-11-09,Beauty,West,Credit Card,23.28,4,0,130.37
1324,2023-11-10,Furniture,East,UPI,303.65,5,0,2125.55
3980,2023-11-11,Clothing,East,UPI,31.56,2,20,70.69
1516,2023-11-11,Furniture,West,Credit Card,349.01,4,10,1759.01
2824,2023-11-11,Groceries,North,Credit Card,18.64,4,15,88.73
2915,2023-11-12,Furniture,West,Debit Card,387.84,4,0,2171.9
1277,2023-11-12,Beauty,South,Debit Card,28.15,2,10,70.94
1680,2023-11-12,Electronics,West,Credit Card,290.29,5,5,1930.43
1188,2023-11-12,Electronics,West,Credit Card,302.68,5,5,2012.82
3853,2023-11-13,Electronics,East,Credit Card,175.26,3,0,736.09
3437,2023-11-13,Clothing,West,Credit Card,34.64,5,0,242.48
2426,2023-11-13,Clothing,North,Debit Card,49.07,4,10,247.31
2665,2023-11-13,Clothing,South,Credit Card,51.43,2,20,115.2
2372,2023-11-13,Beauty,South,Credit Card,25.49,1,0,35.69
3088,2023-11-13,Toys,East,UPI,21.59,5,5,143.57
2503,2023-11-15,Groceries,North,UPI,13.87,4,20,62.14
2370,2023-11-15,Groceries,East,Credit Card,12.07,5,15,71.82
3063,2023-11-15,Toys,North,UPI,31.77,4,0,177.91
1120,2023-11-16,Groceries,West,UPI,17.95,5,0,125.65
1263,2023-11-16,Electronics,North,UPI,241.41,5,10,1520.88
2265,2023-11-16,Electronics,East,Cash,248.22,3,10,938.27
3433,2023-11-17,Clothing,South,Credit Card,35.26,1,0,49.36
2102,2023-11-17,Electronics,South,UPI,263.53,2,0,737.88
3443,2023-11-17,Beauty,West,Debit Card,23.47,2,0,65.72
1615,2023-11-17,Groceries,South,Debit Card,17.26,3,10,65.24
2180,2023-11-17,Electronics,East,UPI,258.51,1,0,361.91
1802,2023-11-17,Beauty,East,UPI,23.5,3,15,83.9
2376,2023-11-18,Groceries,South,UPI,13.74,5,5,91.37
2229,2023-11-18,Groceries,South,Credit Card,18.2,3,0,76.44
2050,2023-11-19,Clothing,East,UPI,36.92,3,10,139.56
1738,2023-11-19,Beauty,South,UPI,26.68,5,0,186.76
3420,2023-11-19,Beauty,West,Debit Card,35.14,5,0,245.98
3750,2023-11-19,Furniture,West,Credit Card,369.56,2,5,983.03
1376,2023-11-20,Beauty,South,UPI,31.29,5,10,197.13
2907,2023-11-20,Clothing,South,Credit Card,43.06,5,5,286.35
1911,2023-11-20,Clothing,West,UPI,36.61,4,5,194.77
2538,2023-11-21,Groceries,North,Credit Card,14.12,3,0,59.3
1787,2023-11-21,Clothing,West,Credit Card,29.31,1,5,38.98
1402,2023-11-21,Groceries,West,Credit Card,19.39,1,0,27.15
2007,2023-11-21,Clothing,North,UPI,47.25,2,15,112.45
1375,2023-11-21,Clothing,North,Debit Card,30.76,5,5,204.55
2548,2023-11-21,Electronics,South,Credit Card,276.62,5,15,1645.89
1881,2023-11-21,Electronics,West,Debit Card,201.87,5,5,1342.44
2996,2023-11-21,Toys,East,Debit Card,30.97,5,5,205.95
2260,2023-11-22,Groceries,North,Credit Card,17.97,3,0,75.47
2089,2023-11-22,Groceries,East,Debit Card,15.96,2,20,35.75
1446,2023-11-22,Groceries,North,UPI,14.71,1,15,17.5
1920,2023-11-22,Furniture,East,UPI,264.32,4,0,1480.19
3560,2023-11-22,Groceries,West,Cash,14.09,4,5,74.96
1114,2023-11-22,Beauty,West,Debit Card,30.14,1,5,40.09
3486,2023-11-23,Beauty,East,Debit Card,23.13,5,10,145.72
1646,2023-11-23,Clothing,North,Debit Card,46.0,2,5,122.36
2083,2023-11-23,Electronics,South,UPI,180.39,3,15,643.99
3903,2023-11-24,Clothing,East,Debit Card,31.26,5,20,175.06
3911,2023-11-24,Clothing,South,UPI,44.57,5,10,280.79
1705,2023-11-24,Groceries,South,UPI,11.17,5,20,62.55
2121,2023-11-24,Electronics,North,UPI,246.12,4,0,1378.27
3534,2023-11-24,Groceries,West,Credit Card,14.17,5,5,94.23
3436,2023-11-24,Beauty,North,UPI,27.24,5,15,162.08
2216,2023-11-24,Beauty,West,UPI,34.0,1,0,47.6
3749,2023-11-24,Electronics,North,Credit Card,262.1,2,5,697.19
1892,2023-11-25,Electronics,East,Debit Card,278.25,3,10,1051.78
3249,2023-11-25,Beauty,North,UPI,33.39,1,0,46.75
3376,2023-11-25,Toys,East,Debit Card,27.65,2,20,61.94
2438,2023-11-26,Beauty,East,Credit Card,28.62,2,0,80.14
3639,2023-11-26,Groceries,North,Credit Card,17.72,3,0,74.42
3090,2023-11-26,Groceries,South,Credit Card,15.72,5,5,104.54
1081,2023-11-26,Beauty,West,Debit Card,22.92,5,0,160.44
3021,2023-11-26,Groceries,East,Debit Card,18.04,4,0,101.02
2284,2023-11-27,Electronics,West,Credit Card,300.68,2,10,757.71
3700,2023-11-27,Groceries,East,Debit Card,18.34,2,0,51.35
1570,2023-11-27,Toys,North,Credit Card,18.92,4,20,84.76
1948,2023-11-27,Clothing,West,Debit Card,49.96,1,0,69.94
1001,2023-11-27,Groceries,North,UPI,16.87,5,20,94.47
1467,2023-11-28,Clothing,North,Cash,32.23,2,20,72.2
2628,2023-11-28,Clothing,West,Credit Card,46.71,3,0,196.18
1186,2023-11-28,Electronics,East,UPI,257.63,3,0,1082.05
1990,2023-11-29,Groceries,North,Credit Card,19.39,3,5,77.37
2482,2023-11-29,Clothing,South,Credit Card,50.19,3,0,210.8
1119,2023-11-30,Beauty,East,Cash,24.26,3,20,81.51
1828,2023-11-30,Clothing,South,Credit Card,37.13,3,20,124.76
1372,2023-11-30,Furniture,West,Credit Card,367.9,2,10,927.11
1732,2023-11-30,Beauty,North,Cash,35.0,2,0,98.0
2381,2023-11-30,Groceries,North,Debit Card,15.19,2,5,40.41
1710,2023-11-30,Electronics,West,Cash,242.76,4,5,1291.48
1553,2023-12-01,Clothing,North,Debit Card,35.71,3,0,149.98
1552,2023-12-01,Electronics,North,Cash,242.57,5,15,1443.29
2661,2023-12-01,Groceries,West,Credit Card,15.1,2,5,40.17
2227,2023-12-02,Groceries,South,Credit Card,16.61,1,20,18.6
3358,2023-12-02,Electronics,South,UPI,260.17,4,10,1311.26
2684,2023-12-02,Groceries,East,UPI,17.4,1,5,23.14
2854,2023-12-02,Groceries,North,Credit Card,14.4,1,0,20.16
2803,2023-12-02,Toys,South,UPI,22.32,1,0,31.25
1252,2023-12-02,Groceries,West,Cash,16.39,3,0,68.84
2556,2023-12-03,Beauty,North,UPI,24.77,2,20,55.48
2982,2023-12-03,Electronics,West,Debit Card,207.5,5,5,1379.88
2066,2023-12-03,Beauty,West,Debit Card,36.28,4,15,172.69
1010,2023-12-04,Groceries,West,Debit Card,13.03,4,0,72.97
1210,2023-12-04,Groceries,East,UPI,16.41,1,15,19.53
1821,2023-12-04,Groceries,West,Debit Card,18.43,1,0,25.8
1833,2023-12-05,Clothing,North,Debit Card,39.93,4,0,223.61
1575,2023-12-05,Groceries,North,UPI,17.1,2,10,43.09
2044,2023-12-05,Beauty,East,Credit Card,29.32,2,0,82.1
3880,2023-12-06,Clothing,South,Debit Card,38.4,2,10,96.77
3084,2023-12-06,Groceries,South,UPI,18.06,3,0,75.85
3814,2023-12-06,Groceries,North,Debit Card,14.35,2,10,36.16
1496,2023-12-06,Beauty,East,Credit Card,34.76,5,20,194.66
3385,2023-12-08,Groceries,South,Debit Card,16.38,3,0,68.8
3757,2023-12-08,Groceries,South,UPI,15.42,4,5,82.03
2264,2023-12-08,Electronics,West,Debit Card,197.22,2,0,552.22
3158,2023-12-08,Clothing,North,Credit Card,32.08,5,20,179.65
2783,2023-12-08,Clothing,West,Credit Card,47.17,4,10,237.74
3703,2023-12-09,Electronics,West,Debit Card,317.77,5,15,1890.73
3353,2023-12-09,Groceries,East,UPI,12.17,5,15,72.41
1251,2023-12-09,Toys,South,UPI,25.32,5,0,177.24
1209,2023-12-10,Groceries,West,Debit Card,10.6,2,10,26.71
3208,2023-12-10,Clothing,North,Debit Card,45.62,1,0,63.87
1896,2023-12-10,Toys,East,Debit Card,22.7,4,0,127.12
3040,2023-12-11,Clothing,West,Credit Card,32.22,5,0,225.54
2144,2023-12-11,Beauty,South,Credit Card,24.61,5,0,172.27
2779,2023-12-12,Furniture,North,UPI,289.99,5,5,1928.43
1006,2023-12-12,Electronics,West,Credit Card,277.49,4,5,1476.25
3121,2023-12-12,Toys,North,Credit Card,31.06,1,10,39.14
1749,2023-12-13,Clothing,North,UPI,37.9,5,10,238.77
1082,2023-12-14,Groceries,West,Debit Card,15.75,4,0,88.2
2410,2023-12-14,Groceries,North,Debit Card,12.85,1,10,16.19
2397,2023-12-14,Groceries,West,UPI,14.54,3,0,61.07
3580,2023-12-14,Clothing,North,Credit Card,42.54,1,0,59.56
2827,2023-12-14,Clothing,West,Credit Card,29.94,3,20,100.6
1020,2023-12-14,Clothing,South,Credit Card,33.47,1,15,39.83
3041,2023-12-15,Electronics,West,UPI,309.73,1,10,390.26
3575,2023-12-15,Beauty,West,Debit Card,31.19,2,5,82.97
1189,2023-12-15,Beauty,East,Credit Card,33.2,3,15,118.52
2046,2023-12-15,Groceries,South,Cash,17.48,4,10,88.1
1111,2023-12-16,Electronics,East,UPI,182.75,5,20,1023.4
1050,2023-12-16,Groceries,East,Credit Card,11.69,2,5,31.1
3982,2023-12-16,Beauty,South,Debit Card,37.76,1,5,50.22
3092,2023-12-16,Groceries,North,UPI,16.62,4,10,83.76
3873,2023-12-16,Groceries,North,Credit Card,14.1,3,10,53.3
1305,2023-12-17,Groceries,West,UPI,11.65,1,20,13.05
2892,2023-12-17,Furniture,West,Debit Card,240.58,4,15,1145.16
2997,2023-12-17,Groceries,West,Credit Card,17.27,1,10,21.76
2763,2023-12-17,Electronics,South,Debit Card,324.58,4,15,1545.0
2192,2023-12-17,Clothing,West,UPI,43.03,5,0,301.21
1747,2023-12-18,Clothing,East,Credit Card,33.85,5,5,225.1
3861,2023-12-18,Clothing,North,Credit Card,38.26,1,20,42.85
3882,2023-12-18,Toys,South,UPI,24.0,1,5,31.92
1848,2023-12-18,Toys,South,Credit Card,25.07,4,0,140.39
2452,2023-12-19,Groceries,West,UPI,10.61,4,5,56.45
1864,2023-12-19,Electronics,West,Debit Card,270.18,4,15,1286.06
2612,2023-12-19,Electronics,South,Debit Card,279.87,2,0,783.64
3057,2023-12-19,Clothing,West,UPI,37.81,2,10,95.28
2712,2023-12-20,Beauty,South,Credit Card,37.1,3,0,155.82
1409,2023-12-20,Clothing,East,Credit Card,40.18,4,0,225.01
2179,2023-12-21,Groceries,West,Debit Card,16.11,5,5,107.13
2714,2023-12-21,Beauty,North,Debit Card,26.58,4,10,133.96
3189,2023-12-21,Electronics,North,Debit Card,229.27,4,0,1283.91
1558,2023-12-21,Furniture,West,UPI,279.59,4,0,1565.7
1913,2023-12-21,Groceries,South,Credit Card,14.18,4,0,79.41
1220,2023-12-22,Furniture,North,UPI,328.57,3,0,1379.99
3630,2023-12-22,Groceries,South,Cash,15.11,2,0,42.31
1132,2023-12-22,Beauty,North,Cash,33.73,2,10,85.0
2762,2023-12-22,Groceries,East,UPI,10.68,2,0,29.9
2324,2023-12-22,Toys,North,Cash,18.06,1,0,25.28
2598,2023-12-22,Groceries,East,Credit Card,18.35,2,0,51.38
2550,2023-12-23,Furniture,North,Cash,361.37,5,10,2276.63
2778,2023-12-23,Groceries,West,Debit Card,15.35,2,10,38.68
2606,2023-12-23,Furniture,South,Credit Card,375.86,4,5,1999.58
1185,2023-12-23,Electronics,North,Debit Card,215.94,5,15,1284.84
1956,2023-12-23,Electronics,West,Credit Card,210.53,2,0,589.48
3287,2023-12-24,Clothing,East,UPI,35.54,2,0,99.51
1590,2023-12-24,Beauty,West,Credit Card,23.65,3,20,79.46
3264,2023-12-24,Furniture,West,UPI,286.19,4,10,1442.4
3341,2023-12-24,Groceries,North,Debit Card,15.22,5,5,101.21
1154,2023-12-25,Clothing,South,UPI,51.63,2,20,115.65
1177,2023-12-25,Groceries,North,Credit Card,11.49,2,0,32.17
3812,2023-12-25,Beauty,East,UPI,31.1,3,10,117.56
1625,2023-12-26,Groceries,East,Credit Card,11.53,3,0,48.43
3225,2023-12-26,Groceries,East,Credit Card,12.28,4,5,65.33
2514,2023-12-26,Groceries,South,Credit Card,18.87,3,0,79.25
3002,2023-12-26,Beauty,West,Credit Card,37.89,1,5,50.39
2808,2023-12-26,Groceries,South,Debit Card,15.45,4,0,86.52
3887,2023-12-26,Clothing,West,UPI,42.65,5,20,238.84
3535,2023-12-27,Toys,North,Credit Card,25.7,4,20,115.14
3840,2023-12-27,Groceries,East,Credit Card,17.34,4,10,87.39
1275,2023-12-27,Electronics,East,Credit Card,251.46,3,0,1056.13
3955,2023-12-27,Furniture,East,Debit Card,337.61,4,15,1607.02
1781,2023-12-27,Electronics,West,Debit Card,195.89,4,5,1042.13
2888,2023-12-27,Toys,North,UPI,19.46,3,20,65.39
3656,2023-12-28,Electronics,North,Debit Card,179.71,1,0,251.59
1314,2023-12-28,Groceries,West,Credit Card,17.04,1,0,23.86
3987,2023-12-28,Clothing,South,Credit Card,48.18,1,10,60.71
3023,2023-12-29,Beauty,North,Credit Card,35.32,4,0,197.79
1193,2023-12-29,Clothing,East,Credit Card,47.63,5,5,316.74
3314,2023-12-29,Clothing,West,Debit Card,36.3,3,5,144.84
1543,2023-12-29,Groceries,East,UPI,18.34,3,10,69.33
2313,2023-12-30,Electronics,South,Cash,219.66,2,15,522.79
1612,2023-12-30,Groceries,East,UPI,13.01,1,5,17.3
1631,2023-12-30,Furniture,West,Debit Card,229.05,3,5,913.91
1073,2023-12-31,Clothing,West,Credit Card,49.78,5,10,313.61
2191,2023-12-31,Groceries,East,UPI,17.47,3,0,73.37
3879,2023-12-31,Furniture,North,Debit Card,274.87,4,0,1539.27
3196,2023-12-31,Groceries,South,Credit Card,15.55,5,5,103.41
1817,2024-01-01,Clothing,North,Credit Card,48.37,1,0,48.37
3306,2024-01-01,Electronics,West,Debit Card,234.8,1,5,223.06
3439,2024-01-01,Furniture,South,UPI,213.17,2,0,426.34
3411,2024-01-01,Electronics,East,Cash,291.01,5,20,1164.04
2584,2024-01-02,Electronics,East,Debit Card,250.49,4,5,951.86
3076,2024-01-02,Beauty,East,Debit Card,29.3,4,10,105.48
3457,2024-01-02,Groceries,East,Cash,18.08,3,5,51.53
3419,2024-01-02,Beauty,East,Credit Card,22.13,4,0,88.52
2360,2024-01-02,Clothing,East,UPI,32.72,3,20,78.53
1234,2024-01-02,Beauty,West,Debit Card,21.62,2,0,43.24
3516,2024-01-02,Clothing,West,Debit Card,29.83,2,5,56.68
2040,2024-01-02,Clothing,West,Credit Card,36.5,3,0,109.5
1302,2024-01-03,Beauty,East,UPI,25.1,1,0,25.1
2889,2024-01-04,Groceries,North,UPI,10.67,2,0,21.34
1921,2024-01-04,Toys,North,UPI,21.48,2,5,40.81
2751,2024-01-04,Clothing,North,UPI,35.29,2,5,67.05
2928,2024-01-04,Groceries,East,UPI,17.81,1,5,16.92
3725,2024-01-05,Furniture,West,Debit Card,232.28,2,10,418.1
3800,2024-01-05,Groceries,North,UPI,17.62,4,5,66.96
1304,2024-01-05,Clothing,West,Credit Card,51.52,5,5,244.72
3258,2024-01-06,Beauty,South,UPI,33.91,1,15,28.82
3476,2024-01-06,Beauty,North,Credit Card,28.51,4,15,96.93
3331,2024-01-06,Electronics,South,UPI,181.03,2,0,362.06
2120,2024-01-06,Electronics,East,UPI,180.27,2,10,324.49
3770,2024-01-06,Electronics,East,Debit Card,261.09,1,10,234.98
1563,2024-01-06,Toys,South,Cash,23.97,1,0,23.97
3463,2024-01-06,Groceries,North,Debit Card,14.5,1,20,11.6
3011,2024-01-08,Electronics,West,Credit Card,272.55,2,10,490.59
2502,2024-01-08,Groceries,North,UPI,16.62,4,5,63.16
2946,2024-01-08,Toys,West,UPI,32.48,3,20,77.95
2379,2024-01-08,Electronics,East,Debit Card,310.23,4,0,1240.92
2933,2024-01-09,Toys,West,Debit Card,17.85,5,10,80.32
2576,2024-01-09,Electronics,West,Credit Card,190.67,4,0,762.68
3060,2024-01-10,Beauty,East,Credit Card,26.89,4,0,107.56
1239,2024-01-10,Electronics,North,Credit Card,275.89,5,20,1103.56
3539,2024-01-10,Electronics,West,Debit Card,233.35,4,20,746.72
1846,2024-01-10,Electronics,South,Debit Card,286.1,3,0,858.3
1370,2024-01-10,Groceries,East,UPI,11.51,5,5,54.67
2185,2024-01-10,Groceries,West,Credit Card,14.87,1,0,14.87
1624,2024-01-10,Beauty,North,Cash,24.41,2,20,39.06
1428,2024-01-10,Toys,West,UPI,18.25,2,10,32.85
3773,2024-01-10,Electronics,South,Debit Card,249.75,1,15,212.29
2361,2024-01-11,Furniture,East,UPI,279.29,3,10,754.08
3471,2024-01-11,Furniture,West,Credit Card,377.67,2,5,717.57
2501,2024-01-11,Groceries,East,UPI,13.86,3,20,33.26
2603,2024-01-11,Electronics,West,Credit Card,290.87,5,0,1454.35
1502,2024-01-11,Toys,North,UPI,21.26,3,15,54.21
2987,2024-01-11,Electronics,West,UPI,283.28,5,20,1133.12
3863,2024-01-12,Toys,South,Credit Card,27.7,4,0,110.8
3909,2024-01-12,Clothing,North,Credit Card,39.15,3,20,93.96
1521,2024-01-12,Furniture,South,UPI,226.45,1,15,192.48
3459,2024-01-12,Groceries,North,Debit Card,18.46,3,5,52.61
1318,2024-01-12,Furniture,West,Credit Card,265.01,3,20,636.02
1207,2024-01-13,Groceries,South,Debit Card,10.51,1,10,9.46
2583,2024-01-13,Electronics,West,Credit Card,176.17,3,0,528.51
1133,2024-01-13,Electronics,East,UPI,315.16,3,5,898.21
2230,2024-01-14,Furniture,West,Credit Card,286.06,5,0,1430.3
3541,2024-01-14,Beauty,East,Credit Card,24.41,4,15,82.99
3138,2024-01-14,Groceries,West,Debit Card,11.8,4,15,40.12
3662,2024-01-15,Clothing,West,UPI,49.21,4,0,196.84
2922,2024-01-15,Clothing,East,Credit Card,45.02,1,5,42.77
2947,2024-01-15,Clothing,East,UPI,50.83,3,0,152.49
2796,2024-01-15,Groceries,North,Credit Card,19.03,2,5,36.16
3503,2024-01-15,Electronics,West,UPI,251.73,3,10,679.67
3565,2024-01-16,Clothing,West,Debit Card,43.17,1,15,36.69
3533,2024-01-16,Toys,East,UPI,31.19,4,10,112.28
3094,2024-01-16,Beauty,South,UPI,27.89,5,10,125.5
3202,2024-01-16,Groceries,South,Credit Card,15.01,3,10,40.53
2331,2024-01-16,Clothing,North,UPI,45.56,5,0,227.8
3758,2024-01-16,Toys,East,Debit Card,18.87,1,0,18.87
3677,2024-01-16,Electronics,East,Debit Card,178.67,1,0,178.67
3492,2024-01-17,Groceries,East,Credit Card,15.64,1,5,14.86
3284,2024-01-17,Clothing,East,Debit Card,46.14,3,10,124.58
1651,2024-01-17,Electronics,North,Credit Card,316.48,5,5,1503.28
1345,2024-01-18,Toys,West,Debit Card,20.57,5,10,92.56
3936,2024-01-19,Clothing,South,Cash,51.75,3,5,147.49
1068,2024-01-19,Groceries,South,UPI,14.54,3,10,39.26
2098,2024-01-19,Electronics,East,Debit Card,303.16,3,0,909.48
2554,2024-01-19,Clothing,West,UPI,37.53,4,0,150.12
1674,2024-01-19,Toys,North,UPI,21.84,5,10,98.28
1426,2024-01-19,Furniture,East,Credit Card,272.79,3,10,736.53
2506,2024-01-20,Clothing,East,UPI,42.8,3,10,115.56
3532,2024-01-20,Groceries,East,Credit Card,15.54,3,0,46.62
1257,2024-01-20,Clothing,North,UPI,50.83,5,15,216.03
1025,2024-01-20,Clothing,South,Debit Card,38.75,4,0,155.0
3599,2024-01-21,Groceries,North,Credit Card,16.04,3,0,48.12
2586,2024-01-21,Electronics,South,Credit Card,252.5,2,20,404.0
3552,2024-01-21,Clothing,North,UPI,31.89,3,0,95.67
1137,2024-01-21,Groceries,East,UPI,14.57,3,0,43.71
1678,2024-01-21,Groceries,West,Credit Card,11.63,2,10,20.93
1685,2024-01-21,Furniture,South,Debit Card,355.08,5,5,1686.63
3661,2024-01-21,Groceries,South,Credit Card,14.49,4,5,55.06
3269,2024-01-22,Clothing,East,Debit Card,41.38,5,10,186.21
1729,2024-01-22,Electronics,West,Credit Card,264.7,4,0,1058.8
1836,2024-01-22,Electronics,East,UPI,192.87,3,0,578.61
1889,2024-01-22,Toys,East,Credit Card,19.82,5,5,94.14
2962,2024-01-23,Toys,North,Debit Card,25.12,2,0,50.24
2242,2024-01-23,Groceries,South,UPI,13.56,3,15,34.58
1894,2024-01-23,Beauty,North,Credit Card,36.21,5,0,181.05
3913,2024-01-23,Groceries,North,UPI,18.88,4,0,75.52
1566,2024-01-23,Groceries,East,Credit Card,11.3,5,10,50.85
3321,2024-01-23,Clothing,North,Cash,38.72,3,0,116.16
2810,2024-01-24,Electronics,North,Credit Card,258.52,1,10,232.67
3054,2024-01-24,Groceries,North,Debit Card,18.66,2,5,35.45
1934,2024-01-24,Clothing,North,UPI,44.79,4,0,179.16
3723,2024-01-24,Groceries,South,Credit Card,18.5,5,0,92.5
3590,2024-01-24,Furniture,South,Cash,261.71,5,5,1243.12
2938,2024-01-25,Beauty,South,Credit Card,38.46,3,0,115.38
2194,2024-01-25,Clothing,North,UPI,29.68,2,10,53.42
1601,2024-01-25,Groceries,North,Debit Card,18.33,4,20,58.66
3747,2024-01-25,Clothing,East,UPI,35.22,4,0,140.88
1284,2024-01-25,Electronics,East,UPI,272.53,3,0,817.59
1507,2024-01-26,Groceries,South,UPI,17.57,5,0,87.85
1961,2024-01-26,Clothing,West,Credit Card,46.29,2,5,87.95
3346,2024-01-26,Toys,East,Credit Card,20.23,1,0,20.23
3555,2024-01-26,Groceries,West,Cash,14.89,2,10,26.8
3268,2024-01-27,Groceries,North,Credit Card,17.19,5,0,85.95
3176,2024-01-27,Clothing,West,UPI,32.25,2,0,64.5
3626,2024-01-27,Clothing,South,Credit Card,51.66,4,0,206.64
3333,2024-01-27,Electronics,North,Debit Card,179.63,3,0,538.89
1282,2024-01-27,Groceries,West,Credit Card,19.17,4,10,69.01
2951,2024-01-28,Clothing,West,UPI,32.16,5,10,144.72
3417,2024-01-28,Clothing,North,UPI,38.69,2,20,61.9
1598,2024-01-28,Beauty,South,Credit Card,29.81,1,5,28.32
1072,2024-01-28,Toys,South,Credit Card,25.2,3,5,71.82
2124,2024-01-29,Beauty,North,Debit Card,34.46,3,5,98.21
3920,2024-01-30,Beauty,North,Cash,35.21,1,0,35.21
3760,2024-01-30,Electronics,South,Debit Card,310.44,2,5,589.84
3548,2024-01-30,Groceries,South,UPI,16.77,1,20,13.42
1358,2024-01-30,Beauty,West,Debit Card,27.44,2,15,46.65
2871,2024-01-31,Furniture,South,Credit Card,360.28,5,0,1801.4
3483,2024-01-31,Groceries,South,Debit Card,18.77,4,0,75.08
3480,2024-01-31,Electronics,West,Credit Card,217.23,4,5,825.47
1131,2024-01-31,Beauty,West,Debit Card,32.01,4,5,121.64
2617,2024-02-01,Electronics,North,Cash,178.1,3,5,507.58
2619,2024-02-01,Clothing,South,Debit Card,41.25,4,10,148.5
2301,2024-02-01,Electronics,North,Debit Card,214.54,1,5,203.81
2352,2024-02-02,Clothing,East,UPI,42.51,3,5,121.15
2010,2024-02-02,Groceries,South,UPI,14.94,5,15,63.5
1070,2024-02-02,Groceries,North,UPI,15.41,3,0,46.23
3381,2024-02-02,Electronics,West,UPI,212.1,1,15,180.28
3666,2024-02-02,Groceries,North,Debit Card,19.18,4,20,61.38
3115,2024-02-03,Clothing,North,Credit Card,36.97,3,0,110.91
3790,2024-02-03,Toys,South,Debit Card,31.08,3,0,93.24
3065,2024-02-03,Groceries,West,Debit Card,10.64,1,5,10.11
1279,2024-02-03,Groceries,South,Credit Card,12.51,4,5,47.54
3139,2024-02-03,Electronics,South,Credit Card,293.98,4,0,1175.92
